Video_ID,TikTok_Video_ID,Hashtag_Seed,Author,Caption,Hashtags,Like_Count,Comment_Count,Share_Count,Upload_Date,URL
TT0155,7545951411264130334,viralkbeauty,yejee.lee,"5916 Likes, 105 Comments. TikTok video from yej (@yejee.lee): âExplore the latest Korean skincare products that are making waves! Discover recommendations for toners and serums. #newkoreanskincare #koreanskincareproductsâ.","kbeautyskincare,korean,koreanskincareproducts,newkoreanskincare,newskincare",5916,105,281,03/09/2025,https://www.tiktok.com/@yejee.lee/video/7545951411264130334
TT0156,7549424132304211207,viralkbeauty,ghiz.beauty,"389 Likes, 287 Comments. TikTok video from ghiz.beautyðâ¨ (@ghiz.beauty): âJoin my K-Beauty skincare and makeup giveaway! Follow on TikTok & Instagram, like, and tag friends to enter! Ends 03 October. ð #giveaway #kbeautygiveawayâ.","creatorsearchinsights,giveaway,kbeautygiveaway,koreanproductsgiveaway,skincaregiveaway",389,287,122,13/09/2025,https://www.tiktok.com/@ghiz.beauty/video/7549424132304211207
TT0157,7549387937155271991,viralkbeauty,avyfitness,"TikTok video from Avyfitness (@avyfitness): âMedicube Viral Boba Capsule Creams  Mix & match for glowing, hydrated, even-toned skin  Which one would you try first? #kbeauty #glassskin #medicube #TikTokShopCreatorPicks #SkinGlowTikTokShopCreatorPicks @medicube US Storeâ. Medicube Viral Boba Capsule Creams ððâ¤ï¸
Mix & match for glowing, hydrated, even-toned skin ð¸
Which one would you try first? ð #kbeauty #glassskin #medicubeoriginal sound - Avyfitness.","glassskin,kbeauty,medicube,skinglowtiktokshopcreatorpicks,tiktokshopcreatorpicks",7,0,1,13/09/2025,https://www.tiktok.com/@avyfitness/video/7549387937155271991
TT0158,7548324621225921822,viralkbeauty,jas76903us,"83 Likes, TikTok video from Shop w/Jasâï¸|UGC Creator (@jas76903us): âDiscover ultimate hydration with Torriden's DIVE IN Skincare Set! Perfect for achieving that glass-skin glow. #TorridenDiveIn #HydrationRoutine #GlowingSkinâ.","glowingskin,hydrationheroes,hydrationroutine,kbeautysecrets,torridendivein",83,7,8,10/09/2025,https://www.tiktok.com/@jas76903us/video/7548324621225921822
TT0159,7514503405604179220,viralkbeauty,heyinlees,"49.4K Likes, 361 Comments. TikTok video from Heyin (@heyinlees): âExplore the best cleansing oils for your skin! Discover k-beauty favorites like Beplain and Anua. Perfect for double cleansing! #kbeauty #oliveyoung #koreanskincareâ.","anua,anuaoilcleanser,beplain,beplainoil,doublecleansing,hwahae,kbeauty,koreancleansers,koreanskincare,mungbean,oilcleanser,oliveyoung",49400,361,1791,11/06/2025,https://www.tiktok.com/@heyinlees/video/7514503405604179220
TT0160,7504020631776759042,viralkbeauty,australialix,"880.6K Likes, 1436 Comments. TikTok video from australialix (@australialix): âDiscover stunning natural makeup looks and the best lip color combos. Enhance your beauty with Korean makeup techniques! #makeup #douyin #naturalmakeup #kbeautyâ.","cmakeup,douyin,douyinmakeup,foryoupage,fyp,kbeauty,koreanmakeup,lipcombo,makeup,naturalmakeup,nudelipcombo,trend,trending,viral,viralvideo",880600,1436,14700,13/05/2025,https://www.tiktok.com/@australialix/video/7504020631776759042
TT0161,7318446142365158688,kbeauty,likeskin,"5438 Likes, 460 Comments. TikTok video from Likeskin I K-Beauty Shop (@likeskin): âDiscover your favorite Korean skincare products at Likeskin, a small business specializing in K-Beauty. We offer personalized recommendations and fast delivery! #Likeskin #KoreanSkincare #KBeautyâ.","kbeauty,koreanskincare,likeskin",5438,460,125,30/12/2023,https://www.tiktok.com/@likeskin/video/7318446142365158688
TT0162,7304845969240132910,kbeauty,livekbeauty,"220K Likes, 402 Comments. TikTok video from Live K-Beauty (@livekbeauty): âAll jokes aside these are some of the best korean skincare products I have tried in 2023 and top rated. It is no wonder these korean skincare products are top rated and some of them have gone viral.  #koreanskincare #koreanskincaremusthaves #koreanskincarereview #koreanskincareproducts #skincaremusthaves2023 #musthaveskincareproducts2023â. mixsoon bean essence. Donât Buy These Korean Skincare Products
ðð»ðð»ââï¸ð®ð« | best korean skincare products 2023, top rated korean skincare 2023, korean skincare must haves 2023, Korean skincare must haves  | MIXSOON 
Bean Essence | ...Perfect Night sped up - d.e.","koreanskincare,koreanskincaremusthaves,koreanskincareproducts,koreanskincarereview,musthaveskincareproducts2023,skincaremusthaves2023",220000,402,3980,24/11/2023,https://www.tiktok.com/@livekbeauty/video/7304845969240132910
TT0163,7484641801996029190,kbeauty,koocat,"which one have u used on this list? products mentioned @JUNGSAEMMOOLÊmastered radiant cushion
@age20s_globalÊlatte cushion
tir tir red cushion
@cliocosmetics_globalÊglow mesh cushion / kill cover FOUNWEAR cushion
#koreancushionfoundationÊ#jungsaemmoolÊ#tirtircushionÊ#kbeautyÊ#creatorsearchinsights","creatorsearchinsights,jungsaemmool,kbeauty,koreancushionfoundation,tirtircushion",90700,609,1744,22/03/2025,https://www.tiktok.com/@koocat/video/7484641801996029190
TT0164,7235264536045948203,kbeauty,yejee.lee,Popular Products in Korea __ Comment below for other caregories & questions! #koreanskincare #kbeauty #popularproducts #koreanskincareproduct #popularproductsinkorea #mediheal #romand #aestura #fation Popular Products in Korea __ Comment below for other caregories & questions! #koreanskincare #kbeauty #popularproducts #koreanskincareproduct #popularproductsinkorea #mediheal #romand #aestura #fation #goodal,"aestura,fation,goodal,kbeauty,koreanskincare,koreanskincareproduct,mediheal,popularproducts,popularproductsinkorea,romand",30300,66,347,20/05/2023,https://www.tiktok.com/@yejee.lee/video/7235264536045948203
TT0165,7499031974649007382,kbeauty,seda.eks,"korean makeup haul!_.__ û___û
#haul #makeuphaul #koreanmakeup #kbeauty #asmr #asmrsounds #asmrvideo #makeup #aesthetic #aestheticvideos #pinterestaesthetic #fyp #pourtoi @____ BANILACO @__ hince_official @fwee @_._ ______ @___ _ @_____peripera_official @__ romand","aesthetic,aestheticvideos,asmr,asmrsounds,asmrvideo,fyp,haul,kbeauty,koreanmakeup,makeup,makeuphaul,pinterestaesthetic,pourtoi",22100,124,1055,30/04/2025,https://www.tiktok.com/@seda.eks/video/7499031974649007382
TT0166,7508393136880667926,kbeauty,vl.vladimirovaa,Prevention over intervention _ #ownist #collagen #triplecollagen #kbeauty #glowingskin @Ownist | AD,"collagen,glowingskin,kbeauty,ownist,triplecollagen",202100,394,5422,25/05/2025,https://www.tiktok.com/@vl.vladimirovaa/video/7508393136880667926
TT0167,7460110456527605014,kbeauty,blueyoobin,"4-step pink skincare __

@Senka by FineToday Perfect Whip Collagen in
@anua_global Niacinamide 10% + TXA 4% Serum
@miguhara_global Rose Collagen Wrapping Peel-off Mask Pack
@Arencia Fresh Red Smoothie Serum 30

#skincareroutine #skincareproducts #skincarecommunity #nighttimeskincareroutine #koreanskincare #kbeautyskincare","kbeautyskincare,koreanskincare,nighttimeskincareroutine,skincarecommunity,skincareproducts,skincareroutine",260899,913,4836,15/01/2025,https://www.tiktok.com/@blueyoobin/video/7460110456527605014
TT0168,7501727615385062662,kbeauty,missdarcei,Fixing my giant Tirtir cushion #makeup #beauty #kbeauty,"beauty,kbeauty,makeup",787500,3234,8427,07/05/2025,https://www.tiktok.com/@missdarcei/video/7501727615385062662
TT0169,7397022894854786311,kbeauty,kbeautybestsellers,Perks of having a K-Beauty Shop! I have to try them all. Lol __ #____ #kbeauty #skintok #beautytok #skincare #makeup #foryou #viral #skincareproducts #spf #aginggracefully #koreanskincareproducts #agefilter #koreansunscreen,"agefilter,aginggracefully,beautytok,foryou,kbeauty,koreanskincareproducts,koreansunscreen,makeup,skincare,skincareproducts,skintok,spf,viral,ëìíí°",327100,2260,2822,29/07/2024,https://www.tiktok.com/@kbeautybestsellers/video/7397022894854786311
TT0170,7471996329997110550,kbeauty,blueyoobin,"6-step boj skincare

_ Discount code: YOOBINBLUE05
_ https://beautyofjoseon.com/yoobinblue05

@Beauty of Joseon
Ginseng Cleansing Oil
Green Plum Refreshing Cleanser
Glow Replenishing Rice Milk
Glow Serum: Propoilis + Niacinamide
Revive Eye Serum: Ginseng + Retinal
Dynasty Cream

#beautyofjoseon #boj #skincareroutine #skincareproducts #skincarecommunity #nighttimeskincareroutine #koreanskincare #kbeautyskincare","beautyofjoseon,boj,kbeautyskincare,koreanskincare,nighttimeskincareroutine,skincarecommunity,skincareproducts,skincareroutine",523500,2882,19200,16/02/2025,https://www.tiktok.com/@blueyoobin/video/7471996329997110550
TT0171,7351481154635173152,kbeauty,vailnessi, @torriden_official ____ #fyp_ #skincare #torriden #kbeauty #skincareroutine #nightskincareroutine #glassskin #fyp,"fyp,fypã·,glassskin,kbeauty,nightskincareroutine,skincare,skincareroutine,torriden",97500,310,836,28/03/2024,https://www.tiktok.com/@vailnessi/video/7351481154635173152
TT0172,7467176681426390279,kbeauty,leeskincare7,Current trending Korean makeup . #skincare #kbeauty #koreanmakeup #kbeautymakeup,"kbeauty,kbeautymakeup,koreanmakeup,skincare",121200,215,3009,03/02/2025,https://www.tiktok.com/@leeskincare7/video/7467176681426390279
TT0173,7514387937795050782,kbeauty,diorrfest,stay consistent girlies__ #wonyoungism #koreanskincare #kbeauty #koreanmakeup #foryoupage #xyzbcafyp_ #fyp #trending,"foryoupage,fyp,kbeauty,koreanmakeup,koreanskincare,trending,wonyoungism,xyzbcafypã·",1000,75,28,10/06/2025,https://www.tiktok.com/@diorrfest/video/7514387937795050782
TT0174,7475405638613355798,kbeauty,olafflee,"korean makeup routine !! asmr edition ~ #kbeauty #asmr #koreanmakeup

@OLENS Global Official honey shine gray
@____ BANILACO tone up cream
@glow blemish balm + not dry concealer + shattered glass glitter (1979)
@dasique cotton powder + souffl colour pot (mocha bun)
@toocoolforschool artclass by Rodin
@fwee glowy jelly pot (custard)
@___ _ crystal paw palette
@etudeofficial.global curl fix mascara
@colorgram.official aegyosal maker
@__ hince_official true dimension stick (clear)
@AMUSE Seoul lip fuller (big diamond)

@PURESEOUL @OLIVE YOUNG Global","asmr,kbeauty,koreanmakeup",177600,1086,4097,25/02/2025,https://www.tiktok.com/@olafflee/video/7475405638613355798
TT0175,7364031699417713928,kbeauty,missdarcei, @TIRTIR just dropped 11 new shades of their cushion foundation making them the most inclusive Korean foundation! And thereÕs more comingÉ__ Find your shade on Amazon! #makeup #kbeauty #beautytok #foundation #korean,"beautytok,foundation,kbeauty,korean,makeup",3000000,9299,27400,01/05/2024,https://www.tiktok.com/@missdarcei/video/7364031699417713928
TT0176,7550134555534052663,kbeauty,summercooljinny,"asmr night routine __ testing my new k-beauty picks + first impressions for glass skin _

products:
@S.NATURE Aqua Rice Cleansing Balm
@LAGOM USA Cellup Gel To Water Cleanser
@celimax.global The Real Noni Moisture Balancing Toner
@anua_global Azelaic Acid 10 Hyaluron Redness Soothing Serum
@Arencia Deep Water Surge Serum

#koreanskincare #koreanskincareroutine #glassskin #kbeautyskincare #nightskincareroutine","glassskin,kbeautyskincare,koreanskincare,koreanskincareroutine,nightskincareroutine",795,27,15,15/09/2025,https://www.tiktok.com/@summercooljinny/video/7550134555534052663
TT0177,7518034410814328082,kbeauty,chxrry.glowy,#koreanskincare #ricewaterbright #thefaceshop #cleansingbalm #makeupremoval #peelingbalm #kbeauty #amazonfinds @The Face Shop US,"amazonfinds,cleansingbalm,kbeauty,koreanskincare,makeupremoval,peelingbalm,ricewaterbright,thefaceshop",426300,1053,14200,20/06/2025,https://www.tiktok.com/@chxrry.glowy/video/7518034410814328082
TT0178,7393848763762150686,kbeauty,hkjennylee,CAN YOU GUYS HEAR HER SAY SHE HAS NEVER GOTTEN SKIN TREATMENT?! LIFE IS UNFAIR __ #korea #koreanskincare #koreanbeauty #kbeauty #clearskin #koreanbeautyproducts #kbeautyproducts #kbeautyskincare,"clearskin,kbeauty,kbeautyproducts,kbeautyskincare,korea,koreanbeauty,koreanbeautyproducts,koreanskincare",1200000,1581,35100,20/07/2024,https://www.tiktok.com/@hkjennylee/video/7393848763762150686
TT0179,7460975410491313414,kbeauty,lafernandesss,"Skincare coreano est em 2050! Produtos que me ajudam muito a ter uma pele incrivel _______

#skincarecoreano #fyp #skincare #dicas #coreano #pele #autocuidado #koreanskincare #CapCut","autocuidado,capcut,coreano,dicas,fyp,koreanskincare,pele,skincare,skincarecoreano",56200,1441,4629,17/01/2025,https://www.tiktok.com/@lafernandesss/video/7460975410491313414
TT0180,7551164692400475406,kbeauty,kristingl,"Do you like these two-in-one skincare and device products? I think itÕs pretty cool!

Product mentioned: Heveblue Black Yuja Bean Lifting Auto Eye Cream

#kbeauty #koreanskincare #eyecream #antiagingskincare #heveblue @Heveblue.us","antiagingskincare,eyecream,heveblue,kbeauty,koreanskincare",237,15,7,17/09/2025,https://www.tiktok.com/@kristingl/video/7551164692400475406
TT0181,7237563076965305627,kbeauty,claude_vr,Prepare to get DE-INFLUENCED __ #kbeauty #deinfluencing #kbeautyproducts #kbeautymakeup #cliocushion,"cliocushion,deinfluencing,kbeauty,kbeautymakeup,kbeautyproducts",56200,364,378,26/05/2023,https://www.tiktok.com/@claude_vr/video/7237563076965305627
TT0182,7454738507156786438,kbeauty,itsjennze,"My 2024 K-Beauty product recommendations!
Products mentioned:
- @DALBA spray serum
- Filimili Soft Makeup Sponge
- So.natural magic sealer
- alternative stereo steaming milk potion
- TheSaem pencil concealer
- Colorgram aegyosal maker

#dalbapartner #kbeauty #dalba #dalbasprayserum #TruffleGlow #korean #makeup #glowyskin","dalba,dalbapartner,dalbasprayserum,glowyskin,kbeauty,korean,makeup,truffleglow",16800,137,475,01/01/2025,https://www.tiktok.com/@itsjennze/video/7454738507156786438
TT0183,7549949649667296519,kbeauty,jasmineflowerable,"Hottest Korean skincare launches right now (September 2025) __

Brands mentioned:
@Dr.Althea US
@Arencia
@Jumiso Official
@TIRTIR Inc.
@KraveBeauty

.
.
.

#kbeauty #koreanskincare #koreanskincareproducts #skincaretrends #viralskincare","kbeauty,koreanskincare,koreanskincareproducts,skincaretrends,viralskincare",244,23,22,14/09/2025,https://www.tiktok.com/@jasmineflowerable/video/7549949649667296519
TT0184,7551415108933635336,kbeauty,heyinlees,I love checking out new products__ @make p:rem global @beplain.shop @medicube global #kbeauty #koreanskincare #koreancleanser #oliveyoung,"kbeauty,koreancleanser,koreanskincare,oliveyoung",492,7,19,18/09/2025,https://www.tiktok.com/@heyinlees/video/7551415108933635336
TT0185,7551262148656155922,kbeauty,modermuseugc,"ÒSofter, fuller, healthier lashes in just weeks! __ See the magic of COSNORI Eyelash Serum Ñ before & after

@COSNORI #fyp #fyppppppppppppppppppppppp #viral #ugc #kbeauty","fyp,fyppppppppppppppppppppppp,kbeauty,ugc,viral",14,11,0,18/09/2025,https://www.tiktok.com/@modermuseugc/video/7551262148656155922
TT0186,7484619260589837575,kbeauty,what_is_lada,"The craziest face mask IÕve ever tried __

@P.CALM #KoreanSkincare #PoreCleansing #BubbleMask #GlassSkin #DeepCleanse #SelfCare #HolyBasilMask #SkincareRoutine #PoreCare #KBeauty #PCALM","bubblemask,deepcleanse,glassskin,holybasilmask,kbeauty,koreanskincare,pcalm,porecare,porecleansing,selfcare,skincareroutine",141800,721,13900,22/03/2025,https://www.tiktok.com/@what_is_lada/video/7484619260589837575
TT0187,7375291233716981024,kbeauty,zwonylen,"pov: you are obssesed with skincare
#wonyoungism #skincare #kbeauty #koreanskincare #koreanskincareproducts #glasskin #skintok #zwonylen #unxflop #anua #iunik #skin1004 #innisfree #thefaceshop #mixsoon #roundlab #dearklairs #scinic #softymo #vtcosmetics #laneige #orien #primera @VTcosmetics_official @primera.us @anua_us @mixsoon @Round Lab Global Official Page @iUNIK @LANEIGE Europe @SKIN1004 Official @ORIEN","anua,dearklairs,glasskin,innisfree,iunik,kbeauty,koreanskincare,koreanskincareproducts,laneige,mixsoon,orien,primera,roundlab,scinic,skin1004,skincare,skintok,softymo,thefaceshop,unxflop,vtcosmetics,wonyoungism,zwonylen",262500,2393,12900,31/05/2024,https://www.tiktok.com/@zwonylen/video/7375291233716981024
TT0188,7550745400253222157,kbeauty,edwardzo,What is happening in Korea ??? This is genius ______#koreanskincare #skincareroutine #biodance @Biodance Store US #kbeauty #kpop,"biodance,kbeauty,koreanskincare,kpop,skincareroutine",9053,69,614,16/09/2025,https://www.tiktok.com/@edwardzo/video/7550745400253222157
TT0189,7529581355252878600,kbeauty,ugc.mina,"forever young with this retinol multiuse cream ____

____ YesStyle Code: MINA007

#MyFavRetinal #KSECRET #SEOUL1988 #skincare #skintok #kbeauty #koreanskincare #skincareroutine #retinal #eyecream #retinalserum #acneserum #poreserum #rednessserum #yesstyle #yesstyleinfluencers #yesstylecode #fyp @KSECRET GLOBAL","acneserum,eyecream,fyp,kbeauty,koreanskincare,ksecret,myfavretinal,poreserum,rednessserum,retinal,retinalserum,seoul1988,skincare,skincareroutine,skintok,yesstyle,yesstylecode,yesstyleinfluencers",69800,338,1736,21/07/2025,https://www.tiktok.com/@ugc.mina/video/7529581355252878600
TT0190,7456187611929955616,kbeauty,james_s_welsh,"It has been, is and always will be, more than just a TikTok trend #skincare #skincaretips #koreanskincare","koreanskincare,skincare,skincaretips",5906,345,53,04/01/2025,https://www.tiktok.com/@james_s_welsh/video/7456187611929955616
TT0191,7399685376333466912,kbeauty,luv2jna,"morning skincare ASMR_____

#skincare #morningskincare #amroutine #grwm #asmr #kbeauty #koreanskincare #koreanbeauty #jbeauty #korilakkuma #kawaii #fyp @Stylevana @YesStyle @OLIVE YOUNG Global @Roundlab.US @anua_us @TORRIDEN US @Mediheal Us","amroutine,asmr,fyp,grwm,jbeauty,kawaii,kbeauty,koreanbeauty,koreanskincare,korilakkuma,morningskincare,skincare",14400,154,247,05/08/2024,https://www.tiktok.com/@luv2jna/video/7399685376333466912
TT0192,7449870397492841759,kbeauty,minghlzjzxk,I just love cool toned makeup ______#fypage #foryou #wonyoungism #wonyoungism #kbeauty #fypp,"foryou,fypage,fypp,kbeauty,wonyoungism",185900,810,2087,18/12/2024,https://www.tiktok.com/@minghlzjzxk/video/7449870397492841759
TT0193,7548139847198821645,kbeauty,kbeautty,KBEAUTTY __,,1570,79,14,09/09/2025,https://www.tiktok.com/@kbeautty/video/7548139847198821645
TT0194,7487354861344902455,kbeauty,amyflamy1,"Real Korean skincare 101 @The Face Shop US
#thefaceshoppartner
#vegancollagenmask #koreanskincare
#grwm #gurwm #grwmroutine #gurwmroutine #koreanmakeup #skincareroutine #skincaretips","grwm,grwmroutine,gurwm,gurwmroutine,koreanmakeup,koreanskincare,skincareroutine,skincaretips,thefaceshoppartner,vegancollagenmask",174400,1082,2771,29/03/2025,https://www.tiktok.com/@amyflamy1/video/7487354861344902455
TT0195,7459821178149031200,kbeauty,olafflee,korean makeup haul !! asmr edition ~ #kbeauty #asmr #koreanmakeup @OLIVE YOUNG Global @fwee @fwee official @Dasique Global @Banila Co USA @etudeofficial.global,"asmr,kbeauty,koreanmakeup",634100,1763,17400,14/01/2025,https://www.tiktok.com/@olafflee/video/7459821178149031200
TT0196,7414191051587587359,kbeauty,milkydew,ThereÕs no going back_____ #koreanskincare #skintok #trendingskincare #viralskincare #kskincare #kbeauty #skincare,"kbeauty,koreanskincare,kskincare,skincare,skintok,trendingskincare,viralskincare",392600,960,8854,13/09/2024,https://www.tiktok.com/@milkydew/video/7414191051587587359
TT0197,7537255356628618504,kbeauty,mis.b3,WHAT @Arencia #joke #makeup #yesstyleinfluencers #yesstyle #wonyoung #wonyoungism #koreanskincare #kbeauty #korea #makeupproducts #fyp #flowerknows,"flowerknows,fyp,joke,kbeauty,korea,koreanskincare,makeup,makeupproducts,wonyoung,wonyoungism,yesstyle,yesstyleinfluencers",3263,50,105,11/08/2025,https://www.tiktok.com/@mis.b3/video/7537255356628618504
TT0198,7551064132083027222,kbeauty,rikki,products that help you embrace your REAL skin > #koreanskincare ______ @Erborian AD,koreanskincare,7595,60,31,17/09/2025,https://www.tiktok.com/@rikki/video/7551064132083027222
TT0199,7495845506313129222,kbeauty,mwchiiwoni,skincare routine Ñ asmr version __ __ #wonyoungism #asmr #koreanskincare #skincare #kbeauty #grwm #pink #fyp #foryoupage,"asmr,foryoupage,fyp,grwm,kbeauty,koreanskincare,pink,skincare,wonyoungism",16300,589,866,21/04/2025,https://www.tiktok.com/@mwchiiwoni/video/7495845506313129222
TT0200,7512089504371559687,kbeauty,hikarusroom,"pink skincare routine with SKIN1004 ______ @SKIN1004 US

#skincare #skin1004 #centella #centellaskincare #pinkstick #gelcream #nightroutine #glassskin
#koreanskincare #tiktokmademebuyit #pinkroutine #skin1004routine #pinkstick #skincare #pore #poreminimizer #skincareroutine #kbeauty #cleangirl","centella,centellaskincare,cleangirl,gelcream,glassskin,kbeauty,koreanskincare,nightroutine,pinkroutine,pinkstick,pore,poreminimizer,skin1004,skin1004routine,skincare,skincareroutine,tiktokmademebuyit",123800,673,5747,04/06/2025,https://www.tiktok.com/@hikarusroom/video/7512089504371559687
TT0201,7396794539006004522,kbeauty,.woniluv,"all was gifted to me, didnt buy it so its not overconsumption __ #woniluv #wonyoungism #influencer #kbeauty #kbeautyinfluencer #pr #prhaul","influencer,kbeauty,kbeautyinfluencer,pr,prhaul,woniluv,wonyoungism",104300,4101,2350,28/07/2024,https://www.tiktok.com/@.woniluv/video/7396794539006004522
TT0202,7242376185861147946,kbeauty,unnecessarilycringe,I SAY THIS BC I CARE AND I WANT YOU TO SAVE YOUR MONEY __ #kbeauty #korean,"kbeauty,korean",36000,378,1066,08/06/2023,https://www.tiktok.com/@unnecessarilycringe/video/7242376185861147946
TT0203,7489417524405144854,kbeauty,namuhouseofficial,Microblading and lip blush by Korean Artists @dyou_studio and @bebehyeon_ for the lovely @TEE ___ __ DM for bookings #london #korean #kbeauty #micronlading #microbladinglondon #koreanartist #lipblush #lipblushlondon #liptattoo #liptattoolondon #koreanlipblush #koreanbeauty #koreanmakeup,"kbeauty,korean,koreanartist,koreanbeauty,koreanlipblush,koreanmakeup,lipblush,lipblushlondon,liptattoo,liptattoolondon,london,microbladinglondon,micronlading",2307,40,103,04/04/2025,https://www.tiktok.com/@namuhouseofficial/video/7489417524405144854
TT0204,7493326737049144607,kbeauty,tatlafata,Spilling the tea on some current kbeauty favs _____,,71500,565,3625,15/04/2025,https://www.tiktok.com/@tatlafata/video/7493326737049144607
TT0205,7510294015493868807,kbeauty,lera_valesta,"my therapy_______
@Abib Cosmetics

#abibcapsuleserum  #essence  #ampoule #acneserum  #noncomedogenic  #acneproneskin  #acnescar  #redness  #blemish  #pimple  #heartleaf  #teca  #acnetreatment  #kbeauty  #koreanskincare #acnejourney #fyp  #relatable  #satisfying","abibcapsuleserum,acnejourney,acneproneskin,acnescar,acneserum,acnetreatment,ampoule,blemish,essence,fyp,heartleaf,kbeauty,koreanskincare,noncomedogenic,pimple,redness,relatable,satisfying,teca",121300,675,4151,30/05/2025,https://www.tiktok.com/@lera_valesta/video/7510294015493868807
TT0206,7441233650760338706,kbeauty,ririsglow_,gurwm but everythingÕs pink ____ #gurwm #kbeauty #skincare #skincareroutine #skincaretips #koreankskincare #nighttimeroutine #wonyoungism #getunreadywithme,"getunreadywithme,gurwm,kbeauty,koreankskincare,nighttimeroutine,skincare,skincareroutine,skincaretips,wonyoungism",15700,235,866,25/11/2024,https://www.tiktok.com/@ririsglow_/video/7441233650760338706
TT0207,7434259597789105463,kbeauty,bwnniewony,my night routine !! ____ - do not reupload __ #wonyoungism #pink #foryoupage #aesthetic #kbeauty #vlog #koreanskincare #nightroutine #skincare,"aesthetic,foryoupage,kbeauty,koreanskincare,nightroutine,pink,skincare,vlog,wonyoungism",89700,3059,2723,06/11/2024,https://www.tiktok.com/@bwnniewony/video/7434259597789105463
TT0208,7494844250014649642,kbeauty,ginaseooo,Replying to @Bob lmk if yÕall want pt.3 ____ @anua_global @medicube global @Youth To The People @PURITO SEOUL #koreanskincare #skincareroutine #skincarereview #skincarerecommendations #anua #anuaazelaicacidserum #azelaicacid #sensitiveskin #fungalacne #pimplepatch #acneskin #acnejourney #pimpleremoval #pimplepatcgremoval #ulta #sephora,"acnejourney,acneskin,anua,anuaazelaicacidserum,azelaicacid,fungalacne,koreanskincare,pimplepatcgremoval,pimplepatch,pimpleremoval,sensitiveskin,sephora,skincarerecommendations,skincarereview,skincareroutine,ulta",200100,929,8457,19/04/2025,https://www.tiktok.com/@ginaseooo/video/7494844250014649642
TT0209,7251249663062445339,kbeauty,aib.lifestyle,"Je note les produits que TikTok mÕa fait achet, dition skincare corenne ______ (tous les produits viennent du site YesStyle). #koreanskincare #yesstyle #review","koreanskincare,review,yesstyle",33800,299,2466,02/07/2023,https://www.tiktok.com/@aib.lifestyle/video/7251249663062445339
TT0210,7516534512319352086,kbeauty,tetkalisa,"1. ItÕs not expired.
2. I stored it in a cool, dark place with all my other masks, and theyÕre all fine, except this one.

It looks like someone took scissors to it, haha! ______#kbeauty #koreanskincare #biodance #collagenmask","biodance,collagenmask,kbeauty,koreanskincare",49100,321,2179,16/06/2025,https://www.tiktok.com/@tetkalisa/video/7516534512319352086
TT0211,7136842549980925226,kbeauty,orkizu,the amount of times that this has happened bruh __ #06 #fyp #foryou #foryoupage #parati #makeup #kbeauty #kpop,"06,foryou,foryoupage,fyp,kbeauty,kpop,makeup,parati",305900,2975,658,28/08/2022,https://www.tiktok.com/@orkizu/video/7136842549980925226
TT0212,7514456221269740856,kbeauty,royli_flash,#vtcosmetics #skincarecoreano #cosmeticacoreana #reedleshot#kbeauty#skinbooster#glassskin#microneeding@vtcosmetics_latam @VT Cosmetics US,"cosmeticacoreana,glassskin,kbeauty,microneeding,reedleshot,skinbooster,skincarecoreano,vtcosmetics",101000,1356,552,10/06/2025,https://www.tiktok.com/@royli_flash/video/7514456221269740856
TT0213,7551070498365377822,kbeauty,bmekween,"Back at @PlayLab Beauty to answer your questions and stock up on products I need.

Use code BMEKWEEN10 for 10% off your first purchase

Cleanser: @COSRX Official morning cleanser
Toner: @Beauty of Joseon Green Plain AHA Toner
Moisturizer: @ROUND LAB Birch Tree Sap Moisturizer
Sunscreen: Beauty of Joseon Relief Sun Aquafresh
#koreanskincare #koreanskincareproducts #kbeauty","kbeauty,koreanskincare,koreanskincareproducts",66,4,2,17/09/2025,https://www.tiktok.com/@bmekween/video/7551070498365377822
TT0214,7498746834261871918,kbeauty,paulinejchoii,Thank u to my mom @Yadah - Korean Cosmetics #koreanmomskincare #momskincare #busanmom #dullskin #Yadah #Organcell #enlargedpores #cloggedpores #PoreCleanser #WalnutCleanser #minimizepores #bobacream #hyaluronicacid #bloomkare @Bloomkare,"bloomkare,bobacream,busanmom,cloggedpores,dullskin,enlargedpores,hyaluronicacid,koreanmomskincare,minimizepores,momskincare,organcell,porecleanser,walnutcleanser,yadah",157200,315,1455,29/04/2025,https://www.tiktok.com/@paulinejchoii/video/7498746834261871918
TT0215,7523959294488792327,kbeauty,chxrry.glowy,Gum cleanser??____ #saekdong #pumpkingumcleanser #amazonfinds #koreanskincare #skincareproducts #koreangirl #pore #blackheads #foryou #tiktokmademebuyit,"amazonfinds,blackheads,foryou,koreangirl,koreanskincare,pore,pumpkingumcleanser,saekdong,skincareproducts,tiktokmademebuyit",8799,94,372,06/07/2025,https://www.tiktok.com/@chxrry.glowy/video/7523959294488792327
TT0216,7459217293994724654,kbeauty,_kazzuu,"GURWM__ @Mixsoon US Official #mixsoon #doublecleansing #koreanskincare #glassskin #skintok #kbeauty #kbeautytok #mixsoondoublecleansing
#mixsooncleansingoil #mixsooncleansingfoam #skincareroutine #kbeautyaddict","doublecleansing,glassskin,kbeauty,kbeautyaddict,kbeautytok,koreanskincare,mixsoon,mixsooncleansingfoam,mixsooncleansingoil,mixsoondoublecleansing,skincareroutine,skintok",289200,640,3370,13/01/2025,https://www.tiktok.com/@_kazzuu/video/7459217293994724654
